stress,strain,T,strainrate,porosity
1262.2571467799528,0.0334,400,3000,0
1264.1668472073486,0.0339,400,3000,0
1266.080594943146,0.0344,400,3000,0
1267.9983395337536,0.0349,400,3000,0
1269.9200318693524,0.0354,400,3000,0
1271.8456241296071,0.0359,400,3000,0
1273.7750697322922,0.0364,400,3000,0
1275.7083232846499,0.0369,400,3000,0
1277.645340537285,0.0374,400,3000,0
1279.5860783404491,0.0379,400,3000,0
1281.530494602544,0.0384,400,3000,0
1283.4785482507177,0.0389,400,3000,0
1285.4301991934112,0.0394,400,3000,0
1287.3854082847445,0.0399,400,3000,0
1289.3441372906232,0.0404,400,3000,0
1291.3063488564658,0.0409,400,3000,0
1293.2720064764553,0.0414,400,3000,0
1295.241074464222,0.0419,400,3000,0
1297.2135179248808,0.0424,400,3000,0
1299.189302728337,0.0429,400,3000,0
1301.1683954837988,0.0434,400,3000,0
1303.1507635154185,0.0439,400,3000,0
1305.1363748390072,0.0444,400,3000,0
1307.1251981397631,0.0449,400,3000,0
1309.117202750954,0.0454,400,3000,0
1311.1123586335086,0.0459,400,3000,0
1313.1106363564663,0.0464,400,3000,0
1315.112007078238,0.0469,400,3000,0
1317.1164425286406,0.0474,400,3000,0
1319.1239149916626,0.0479,400,3000,0
1321.1343972889222,0.0484,400,3000,0
1323.147862763788,0.0489,400,3000,0
1325.1642852661244,0.0494,400,3000,0
1327.1836391376332,0.0499,400,3000,0
1329.205899197765,0.0504,400,3000,0
1331.2310407301643,0.0509,400,3000,0
1333.259039469635,0.0514,400,3000,0
1335.2898715895913,0.0519,400,3000,0
1337.3235136899762,0.0524,400,3000,0
1339.3599427856266,0.0529,400,3000,0
1341.3991362950596,0.0534,400,3000,0
1343.4410720296673,0.0539,400,3000,0
1345.4857281832965,0.0544,400,3000,0
1347.5330833222001,0.0549,400,3000,0
1349.5831163753378,0.0554,400,3000,0
1351.6358066250205,0.0559,400,3000,0
1353.691133697872,0.0564,400,3000,0
1355.7490775561037,0.0569,400,3000,0
1357.8096184890846,0.0574,400,3000,0
1359.8727371051923,0.0579,400,3000,0
1361.9384143239386,0.0584,400,3000,0
1364.0066313683546,0.0589,400,3000,0
1366.0773697576237,0.0594,400,3000,0
1368.150611299956,0.0599,400,3000,0
1370.2263380856907,0.0604,400,3000,0
1372.3045324806208,0.0609,400,3000,0
1374.3851771195268,0.0614,400,3000,0
1376.468254899914,0.0619,400,3000,0
1378.5537489759495,0.0624,400,3000,0
1380.6416427525792,0.0629,400,3000,0
1382.7319198798318,0.0634,400,3000,0
1384.8245642472916,0.0639,400,3000,0
1386.9195599787422,0.0644,400,3000,0
1389.016891426968,0.0649,400,3000,0
1391.116543168709,0.0654,400,3000,0
1393.2184999997712,0.0659,400,3000,0
1395.3227469302687,0.0664,400,3000,0
1397.4292691800174,0.0669,400,3000,0
1399.5380521740499,0.0674,400,3000,0
1401.6490815382676,0.0679,400,3000,0
1403.7623430952099,0.0684,400,3000,0
1405.8778228599458,0.0689,400,3000,0
1407.9955070360825,0.0694,400,3000,0
1410.1153820118789,0.0699,400,3000,0
1412.2374343564743,0.0704,400,3000,0
1414.3616508162127,0.0709,400,3000,0
1416.4880183110731,0.0714,400,3000,0
1418.6165239311927,0.0719,400,3000,0
1420.7471549334855,0.0724,400,3000,0
1422.8798987383493,0.0729,400,3000,0
1425.0147429264616,0.0734,400,3000,0
1427.1516752356583,0.0739,400,3000,0
1429.2906835578933,0.0744,400,3000,0
1431.4317559362808,0.0749,400,3000,0
1433.5748805622088,0.0754,400,3000,0
1435.7200457725294,0.0759,400,3000,0
1437.86724004682,0.0764,400,3000,0
1440.0164520047133,0.0769,400,3000,0
1442.1676704032952,0.0774,400,3000,0
1444.3208841345654,0.0779,400,3000,0
1446.4760822229637,0.0784,400,3000,0
1448.6332538229558,0.0789,400,3000,0
1450.792388216677,0.0794,400,3000,0
1452.9534748116357,0.0799,400,3000,0
1455.1165031384708,0.0804,400,3000,0
1457.2814628487617,0.0809,400,3000,0
1459.4483437128943,0.0814,400,3000,0
1461.617135617972,0.0819,400,3000,0
1463.787828565784,0.0824,400,3000,0
1465.96041267081,0.0829,400,3000,0
1468.1348781582838,0.0834,400,3000,0
1470.311215362291,0.0839,400,3000,0
1472.4894147239174,0.0844,400,3000,0
1474.6694667894371,0.0849,400,3000,0
1476.8513622085402,0.0854,400,3000,0
1479.0350917326045,0.0859,400,3000,0
1481.2206462130034,0.0864,400,3000,0
1483.4080165994505,0.0869,400,3000,0
1485.5971939383849,0.0874,400,3000,0
1487.7881693713866,0.0879,400,3000,0
1489.9809341336331,0.0884,400,3000,0
1492.1754795523843,0.0889,400,3000,0
1494.3717970455032,0.0894,400,3000,0
1496.5698781200067,0.0899,400,3000,0
1498.76971437065,0.0904,400,3000,0
1500.971297478538,0.0909,400,3000,0
1503.1746192097703,0.0914,400,3000,0
1505.3796714141085,0.0919,400,3000,0
1507.5864460236799,0.0924,400,3000,0
1509.7949350517001,0.0929,400,3000,0
1512.0051305912275,0.0934,400,3000,0
1514.217024813941,0.0939,400,3000,0
1516.4306099689452,0.0944,400,3000,0
1518.6458783815951,0.0949,400,3000,0
1520.8628224523513,0.0954,400,3000,0
1523.081434655654,0.0959,400,3000,0
1525.3017075388198,0.0964,400,3000,0
1527.5236337209622,0.0969,400,3000,0
1529.7472058919325,0.0974,400,3000,0
1531.9724168112825,0.0979,400,3000,0
1534.1992593072473,0.0984,400,3000,0
1536.4277262757469,0.0989,400,3000,0
1538.657810679409,0.0994,400,3000,0
1540.8895055466114,0.0999,400,3000,0
1543.122803970538,0.1004,400,3000,0
1545.3576991082596,0.1009,400,3000,0
1547.5941841798285,0.1014,400,3000,0
1549.83225246739,0.1019,400,3000,0
1552.0718973143134,0.1024,400,3000,0
1554.3131121243355,0.1029,400,3000,0
1556.5558903607243,0.1034,400,3000,0
1558.8002255454553,0.1039,400,3000,0
1561.046111258404,0.1044,400,3000,0
1563.2935411365543,0.1049,400,3000,0
1565.542508873219,0.1054,400,3000,0
1567.7930082172797,0.1059,400,3000,0
1570.0450329724322,0.1064,400,3000,0
1572.2985769964534,0.1069,400,3000,0
1574.5536342004789,0.1074,400,3000,0
1576.8101985482904,0.1079,400,3000,0
1579.068264055622,0.1084,400,3000,0
1581.3278247894723,0.1089,400,3000,0
1583.5888748674333,0.1094,400,3000,0
1585.8514084570293,0.1099,400,3000,0
1588.1154197750684,0.1104,400,3000,0
1590.3809030870038,0.1109,400,3000,0
1592.6478527063064,0.1114,400,3000,0
1594.9162629938514,0.1119,400,3000,0
1597.1861283573098,0.1124,400,3000,0
1599.457443250557,0.1129,400,3000,0
1601.7302021730839,0.1134,400,3000,0
1604.0043996694267,0.1139,400,3000,0
1606.280030328598,0.1144,400,3000,0
1608.5570887835333,0.1149,400,3000,0
1610.8355697105449,0.1154,400,3000,0
1613.115467828784,0.1159,400,3000,0
1615.3967778997126,0.1164,400,3000,0
1617.6794947265844,0.1169,400,3000,0
1619.963613153935,0.1174,400,3000,0
1622.2491280670774,0.1179,400,3000,0
1624.53603439161,0.1184,400,3000,0
1626.8243270929283,0.1189,400,3000,0
1629.1140011757484,0.1194,400,3000,0
1631.4050516836364,0.1199,400,3000,0
1633.697473698543,0.1204,400,3000,0
1635.9912623403525,0.1209,400,3000,0
1638.2864127664297,0.1214,400,3000,0
1640.5829201711826,0.1219,400,3000,0
1642.8807797856248,0.1224,400,3000,0
1645.1799868769513,0.1229,400,3000,0
1647.4805367481163,0.1234,400,3000,0
1649.7824247374197,0.1239,400,3000,0
1652.0856462180982,0.1244,400,3000,0
1654.3901965979267,0.1249,400,3000,0
1656.6960713188196,0.1254,400,3000,0
1659.0032658564455,0.1259,400,3000,0
1661.311775719842,0.1264,400,3000,0
1663.621596451038,0.1269,400,3000,0
1665.9327236246845,0.1274,400,3000,0
1668.2451528476868,0.1279,400,3000,0
1670.5588797588448,0.1284,400,3000,0
1672.8739000284986,0.1289,400,3000,0
1675.190209358178,0.1294,400,3000,0
1677.507803480259,0.1299,400,3000,0
1679.8266781576235,0.1304,400,3000,0
1682.1468291833262,0.1309,400,3000,0
1684.4682523802649,0.1314,400,3000,0
1686.7909436008554,0.1319,400,3000,0
1689.1148987267115,0.1324,400,3000,0
1691.4401136683323,0.1329,400,3000,0
1693.7665843647892,0.1334,400,3000,0
1696.09430678342,0.1339,400,3000,0
1698.4232769195287,0.1344,400,3000,0
1700.7534907960876,0.1349,400,3000,0
1703.0849444634437,0.1354,400,3000,0
1705.4176339990308,0.1359,400,3000,0
1707.751555507084,0.1364,400,3000,0
1710.0867051183582,0.1369,400,3000,0
1712.4230789898543,0.1374,400,3000,0
1714.7606733045432,0.1379,400,3000,0
1717.099484271097,0.1384,400,3000,0
1719.4395081236262,0.1389,400,3000,0
1721.7807411214153,0.1394,400,3000,0
1724.123179548666,0.1399,400,3000,0
1726.4668197142432,0.1404,400,3000,0
1728.811657951423,0.1409,400,3000,0
1731.1576906176456,0.1414,400,3000,0
1733.504914094271,0.1419,400,3000,0
1735.8533247863384,0.1424,400,3000,0
1738.2029191223287,0.1429,400,3000,0
1740.5536935539299,0.1434,400,3000,0
1742.9056445558062,0.1439,400,3000,0
1745.2587686253692,0.1444,400,3000,0
1747.613062282553,0.1449,400,3000,0
1749.9685220695937,0.1454,400,3000,0
1752.3251445508076,0.1459,400,3000,0
1754.6829263123773,0.1464,400,3000,0
1757.041863962137,0.1469,400,3000,0
1759.4019541293615,0.1474,400,3000,0
1761.763193464561,0.1479,400,3000,0
1764.1255786392726,0.1484,400,3000,0
1766.4891063458595,0.1489,400,3000,0
1768.8537732973127,0.1494,400,3000,0
1771.2195762270494,0.1499,400,3000,0
1773.586511888724,0.1504,400,3000,0
1775.9545770560303,0.1509,400,3000,0
1778.3237685225167,0.1514,400,3000,0
1780.6940831013944,0.1519,400,3000,0
1783.0655176253567,0.1524,400,3000,0
1785.438068946392,0.1529,400,3000,0
1787.8117339356077,0.1534,400,3000,0
1790.1865094830496,0.1539,400,3000,0
1792.5623924975257,0.1544,400,3000,0
1794.9393799064355,0.1549,400,3000,0
1797.3174686555944,0.1554,400,3000,0
1799.6966557090686,0.1559,400,3000,0
1802.0769380490055,0.1564,400,3000,0
1804.4583126754674,0.1569,400,3000,0
1806.840776606271,0.1574,400,3000,0
1809.2243268768261,0.1579,400,3000,0
1811.608960539973,0.1584,400,3000,0
1813.9946746658302,0.1589,400,3000,0
1816.3814663416351,0.1594,400,3000,0
1818.7693326715926,0.1599,400,3000,0
1821.1582707767225,0.1604,400,3000,0
1823.5482777947109,0.1609,400,3000,0
1825.9393508797607,0.1614,400,3000,0
1828.331487202447,0.1619,400,3000,0
1830.7246839495715,0.1624,400,3000,0
1833.1189383240194,0.1629,400,3000,0
1835.5142475446205,0.1634,400,3000,0
1837.9106088460076,0.1639,400,3000,0
1840.3080194784784,0.1644,400,3000,0
1842.7064767078623,0.1649,400,3000,0
1845.1059778153826,0.1654,400,3000,0
1847.506520097526,0.1659,400,3000,0
1849.908100865909,0.1664,400,3000,0
1852.3107174471497,0.1669,400,3000,0
1854.7143671827394,0.1674,400,3000,0
1857.1190474289133,0.1679,400,3000,0
1859.5247555565288,0.1684,400,3000,0
1861.9314889509378,0.1689,400,3000,0
1864.3392450118663,0.1694,400,3000,0
1866.7480211532934,0.1699,400,3000,0
1869.1578148033295,0.1704,400,3000,0
1871.5686234041,0.1709,400,3000,0
1873.9804444116262,0.1714,400,3000,0
1876.3932752957107,0.1719,400,3000,0
1878.8071135398231,0.1724,400,3000,0
1881.2219566409858,0.1729,400,3000,0
1883.6378021096625,0.1734,400,3000,0
1886.054647469647,0.1739,400,3000,0
1888.4724902579546,0.1744,400,3000,0
1890.8913280247139,0.1749,400,3000,0
1893.3111583330574,0.1754,400,3000,0
1895.7319787590186,0.1759,400,3000,0
1898.1537868914256,0.1764,400,3000,0
1900.5765803317977,0.1769,400,3000,0
1903.0003566942423,0.1774,400,3000,0
1905.425113605355,0.1779,400,3000,0
1907.850848704119,0.1784,400,3000,0
1910.2775596418037,0.1789,400,3000,0
1912.7052440818702,0.1794,400,3000,0
1915.133899699871,0.1799,400,3000,0
1917.563524183356,0.1804,400,3000,0
1919.994115231776,0.1809,400,3000,0
1922.4256705563903,0.1814,400,3000,0
1924.8581878801729,0.1819,400,3000,0
1927.2916649377194,0.1824,400,3000,0
1929.7260994751591,0.1829,400,3000,0
1932.1614892500606,0.1834,400,3000,0
1934.5978320313466,0.1839,400,3000,0
1937.0351255992036,0.1844,400,3000,0
1939.4733677449944,0.1849,400,3000,0
1941.9125562711743,0.1854,400,3000,0
1944.3526889912014,0.1859,400,3000,0
1946.7937637294563,0.1864,400,3000,0
1949.2357783211555,0.1869,400,3000,0
1951.678730612271,0.1874,400,3000,0
1954.1226184594448,0.1879,400,3000,0
1956.5674397299108,0.1884,400,3000,0
1959.0131923014146,0.1889,400,3000,0
1961.4598740621318,0.1894,400,3000,0
1963.9074829105907,0.1899,400,3000,0
1966.3560167555943,0.1904,400,3000,0
1968.8054735161436,0.1909,400,3000,0
1971.2558511213592,0.1914,400,3000,0
1973.7071475104099,0.1919,400,3000,0
1976.1593606324336,0.1924,400,3000,0
1978.6124884464652,0.1929,400,3000,0
1981.066528921364,0.1934,400,3000,0
1983.5214800357394,0.1939,400,3000,0
1985.97733977788,0.1944,400,3000,0
1988.434106145683,0.1949,400,3000,0
1990.891777146583,0.1954,400,3000,0
1993.3503507974829,0.1959,400,3000,0
1995.809825124683,0.1964,400,3000,0
1998.2701981638147,0.1969,400,3000,0
2000.731467959774,0.1974,400,3000,0
2003.1936325666497,0.1979,400,3000,0
2005.6566900476623,0.1984,400,3000,0
2008.120638475094,0.1989,400,3000,0
2010.5854759302274,0.1994,400,3000,0
2013.0512005032779,0.1999,400,3000,0
2015.517810293331,0.2004,400,3000,0
2017.9853034082798,0.2009,400,3000,0
2020.453677964762,0.2014,400,3000,0
2022.9229320880963,0.2019,400,3000,0
2025.3930639122236,0.2024,400,3000,0
2027.864071579645,0.2029,400,3000,0
2030.3359532413601,0.2034,400,3000,0
2032.808707056809,0.2039,400,3000,0
2035.2823311938132,0.2044,400,3000,0
2037.7568238285166,0.2049,400,3000,0
2040.2321831453269,0.2054,400,3000,0
2042.7084073368587,0.2059,400,3000,0
2045.1854946038775,0.2064,400,3000,0
2047.6634431552407,0.2069,400,3000,0
2050.142251207845,0.2074,400,3000,0
2052.6219169865685,0.2079,400,3000,0
2055.1024387242164,0.2084,400,3000,0
2057.583814661468,0.2089,400,3000,0
2060.0660430468192,0.2094,400,3000,0
2062.549122136537,0.2099,400,3000,0
2065.0330501945955,0.2104,400,3000,0
2067.5178254926336,0.2109,400,3000,0
2070.0034463098973,0.2114,400,3000,0
2072.4899109331905,0.2119,400,3000,0
2074.9772176568226,0.2124,400,3000,0
2077.4653647825603,0.2129,400,3000,0
2079.9543506195755,0.2134,400,3000,0
2082.444173484396,0.2139,400,3000,0
2084.934831700858,0.2144,400,3000,0
2087.4263236000547,0.2149,400,3000,0
2089.91864752029,0.2154,400,3000,0
2092.411801807031,0.2159,400,3000,0
2094.9057848128605,0.2164,400,3000,0
2097.4005948974263,0.2169,400,3000,0
2099.8962304274005,0.2174,400,3000,0
2102.3926897764304,0.2179,400,3000,0
2104.889971325091,0.2184,400,3000,0
2107.3880734608447,0.2189,400,3000,0
2109.8869945779898,0.2194,400,3000,0
2112.3867330776216,0.2199,400,3000,0
2114.8872873675864,0.2204,400,3000,0
2117.3886558624363,0.2209,400,3000,0
2119.890836983388,0.2214,400,3000,0
2122.3938291582776,0.2219,400,3000,0
2124.89763082152,0.2224,400,3000,0
2127.4022404140665,0.2229,400,3000,0
2129.90765638336,0.2234,400,3000,0
2132.413877183299,0.2239,400,3000,0
2134.9209012741903,0.2244,400,3000,0
2137.428727122712,0.2249,400,3000,0
2139.9373532018717,0.2254,400,3000,0
2142.4467779909687,0.2259,400,3000,0
2144.956999975549,0.2264,400,3000,0
2147.4680176473726,0.2269,400,3000,0
2149.979829504368,0.2274,400,3000,0
2152.4924340505977,0.2279,400,3000,0
2155.005829796219,0.2284,400,3000,0
2157.520015257444,0.2289,400,3000,0
2160.0349889565045,0.2294,400,3000,0
2162.550749421612,0.2299,400,3000,0
2165.0672951869224,0.2304,400,3000,0
2167.584624792498,0.2309,400,3000,0
2170.102736784271,0.2314,400,3000,0
2172.6216297140095,0.2319,400,3000,0
2175.141302139277,0.2324,400,3000,0
2177.6617526234013,0.2329,400,3000,0
2180.1829797354376,0.2334,400,3000,0
2182.704982050131,0.2339,400,3000,0
2185.227758147887,0.2344,400,3000,0
2187.751306614731,0.2349,400,3000,0
2190.275626042279,0.2354,400,3000,0
2192.800715027701,0.2359,400,3000,0
2195.3265721736875,0.2364,400,3000,0
2197.853196088418,0.2369,400,3000,0
2200.380585385526,0.2374,400,3000,0
2202.908738684066,0.2379,400,3000,0
2205.437654608483,0.2384,400,3000,0
2207.967331788579,0.2389,400,3000,0
2210.4977688594795,0.2394,400,3000,0
2213.028964461604,0.2399,400,3000,0
2215.560917240635,0.2404,400,3000,0
2218.093625847482,0.2409,400,3000,0
2220.6270889382577,0.2414,400,3000,0
2223.16130517424,0.2419,400,3000,0
2225.696273221848,0.2424,400,3000,0
2228.231991752606,0.2429,400,3000,0
2230.768459443117,0.2434,400,3000,0
2233.305674975032,0.2439,400,3000,0
2235.843637035021,0.2444,400,3000,0
2238.382344314742,0.2449,400,3000,0
2240.921795510813,0.2454,400,3000,0
2243.461989324784,0.2459,400,3000,0
2246.002924463106,0.2464,400,3000,0
2248.544599637105,0.2469,400,3000,0
2251.0870135629534,0.2474,400,3000,0
2253.6301649616403,0.2479,400,3000,0
2256.1740525589444,0.2484,400,3000,0
2258.7186750854084,0.2489,400,3000,0
2261.2640312763097,0.2494,400,3000,0
2263.810119871632,0.2499,400,3000,0
2266.356939616044,0.2504,400,3000,0
2268.9044892588654,0.2509,400,3000,0
2271.4527675540444,0.2514,400,3000,0
2274.0017732601314,0.2519,400,3000,0
2276.5515051402535,0.2524,400,3000,0
2279.101961962085,0.2529,400,3000,0
2281.653142497826,0.2534,400,3000,0
2284.2050455241747,0.2539,400,3000,0
2286.7576698223015,0.2544,400,3000,0
2289.3110141778257,0.2549,400,3000,0
2291.86507738079,0.2554,400,3000,0
2294.419858225634,0.2559,400,3000,0
2296.9753555111733,0.2564,400,3000,0
2299.531568040571,0.2569,400,3000,0
2302.088494621316,0.2574,400,3000,0
2304.6461340651995,0.2579,400,3000,0
2307.2044851882874,0.2584,400,3000,0
2309.7635468109024,0.2589,400,3000,0
2312.3233177575967,0.2594,400,3000,0
2314.8837968571283,0.2599,400,3000,0
2317.4449829424398,0.2604,400,3000,0
2320.0068748506346,0.2609,400,3000,0
2322.5694714229553,0.2614,400,3000,0
2325.1327715047587,0.2619,400,3000,0
2327.6967739454954,0.2624,400,3000,0
2330.2614775986854,0.2629,400,3000,0
2332.8268813219006,0.2634,400,3000,0
2335.3929839767356,0.2639,400,3000,0
2337.9597844287932,0.2644,400,3000,0
2340.527281547657,0.2649,400,3000,0
2343.0954742068748,0.2654,400,3000,0
2345.664361283933,0.2659,400,3000,0
2348.233941660238,0.2664,400,3000,0
2350.804214221095,0.2669,400,3000,0
2353.375177855686,0.2674,400,3000,0
2355.94683145705,0.2679,400,3000,0
2358.519173922061,0.2684,400,3000,0
2361.092204151411,0.2689,400,3000,0
2363.665921049586,0.2694,400,3000,0
2366.240323524847,0.2699,400,3000,0
2368.815410489212,0.2704,400,3000,0
2371.391180858432,0.2709,400,3000,0
2373.9676335519766,0.2714,400,3000,0
2376.5447674930106,0.2719,400,3000,0
2379.1225816083743,0.2724,400,3000,0
2381.7010748285675,0.2729,400,3000,0
2384.2802460877274,0.2734,400,3000,0
2386.8600943236106,0.2739,400,3000,0
2389.4406184775753,0.2744,400,3000,0
2392.02181749456,0.2749,400,3000,0
2394.603690323067,0.2754,400,3000,0
2397.1862359151437,0.2759,400,3000,0
2399.7694532263636,0.2764,400,3000,0
2402.353341215808,0.2769,400,3000,0
2404.9378988460485,0.2774,400,3000,0
2407.523125083129,0.2779,400,3000,0
2410.1090188965472,0.2784,400,3000,0
2412.695579259237,0.2789,400,3000,0
2415.2828051475517,0.2794,400,3000,0
2417.8706955412467,0.2799,400,3000,0
2420.45924942346,0.2804,400,3000,0
2423.0484657806965,0.2809,400,3000,0
2425.638343602812,0.2814,400,3000,0
2428.228881882994,0.2819,400,3000,0
2430.8200796177466,0.2824,400,3000,0
2433.411935806872,0.2829,400,3000,0
2436.004449453455,0.2834,400,3000,0
2438.5976195638464,0.2839,400,3000,0
2441.191445147647,0.2844,400,3000,0
2443.7859252176895,0.2849,400,3000,0
2446.3810587900234,0.2854,400,3000,0
2448.9768448839004,0.2859,400,3000,0
2451.5732825217556,0.2864,400,3000,0
2454.170370729194,0.2869,400,3000,0
2456.7681085349723,0.2874,400,3000,0
2459.366494970986,0.2879,400,3000,0
2461.9655290722517,0.2884,400,3000,0
2464.565209876893,0.2889,400,3000,0
2467.1655364261237,0.2894,400,3000,0
2469.7665077642337,0.2899,400,3000,0
2472.368122938574,0.2904,400,3000,0
2474.970380999541,0.2909,400,3000,0
2477.573281000561,0.2914,400,3000,0
2480.1768219980763,0.2919,400,3000,0
2482.7810030515316,0.2924,400,3000,0
2485.385823223356,0.2929,400,3000,0
2487.991281578951,0.2934,400,3000,0
2490.597377186676,0.2939,400,3000,0
2493.204109117833,0.2944,400,3000,0
2495.8114764466523,0.2949,400,3000,0
2498.4194782502786,0.2954,400,3000,0
2501.028113608758,0.2959,400,3000,0
2503.6373816050213,0.2964,400,3000,0
2506.2472813248737,0.2969,400,3000,0
2508.8578118569776,0.2974,400,3000,0
2511.4689722928406,0.2979,400,3000,0
2514.080761726801,0.2984,400,3000,0
2516.6931792560176,0.2989,400,3000,0
2519.3062239804494,0.2994,400,3000,0
2521.91989500285,0.2999,400,3000,0
2524.5341914287465,0.3004,400,3000,0
2527.1491123664346,0.3009,400,3000,0
2529.7646569269587,0.3014,400,3000,0
2532.3808242241016,0.3019,400,3000,0
2534.997613374372,0.3024,400,3000,0
2537.6150234969914,0.3029,400,3000,0
2540.2330537138796,0.3034,400,3000,0
2542.8517031496435,0.3039,400,3000,0
2545.4709709315657,0.3044,400,3000,0
2548.090856189588,0.3049,400,3000,0
2550.7113580563046,0.3054,400,3000,0
2553.3324756669435,0.3059,400,3000,0
2555.9542081593586,0.3064,400,3000,0
2558.5765546740163,0.3069,400,3000,0
2561.199514353983,0.3074,400,3000,0
2563.823086344913,0.3079,400,3000,0
2566.4472697950355,0.3084,400,3000,0
2569.0720638551456,0.3089,400,3000,0
2571.69746767859,0.3094,400,3000,0
2574.323480421256,0.3099,400,3000,0
2576.9501012415594,0.3104,400,3000,0
2579.577329300432,0.3109,400,3000,0
2582.205163761314,0.3114,400,3000,0
2584.8336037901367,0.3119,400,3000,0
2587.462648555316,0.3124,400,3000,0
2590.092297227738,0.3129,400,3000,0
2592.7225489807497,0.3134,400,3000,0
2595.3534029901452,0.3139,400,3000,0
2597.984858434159,0.3144,400,3000,0
2600.6169144934493,0.3149,400,3000,0
2603.2495703510913,0.3154,400,3000,0
2605.8828251925647,0.3159,400,3000,0
2608.516678205744,0.3164,400,3000,0
2611.151128580884,0.3169,400,3000,0
2613.786175510614,0.3174,400,3000,0
2616.421818189924,0.3179,400,3000,0
2619.0580558161546,0.3184,400,3000,0
2621.6948875889884,0.3189,400,3000,0
2624.332312710435,0.3194,400,3000,0
2626.970330384826,0.3199,400,3000,0
2629.6089398188005,0.3204,400,3000,0
2632.2481402212984,0.3209,400,3000,0
2634.8879308035453,0.3214,400,3000,0
2637.5283107790483,0.3219,400,3000,0
2640.16927936358,0.3224,400,3000,0
2642.810835775173,0.3229,400,3000,0
2645.4529792341073,0.3234,400,3000,0
2648.0957089629023,0.3239,400,3000,0
2650.739024186305,0.3244,400,3000,0
2653.382924131281,0.3249,400,3000,0
2656.027408027005,0.3254,400,3000,0
2658.672475104851,0.3259,400,3000,0
2661.318124598382,0.3264,400,3000,0
2663.964355743342,0.3269,400,3000,0
2666.611167777645,0.3274,400,3000,0
2669.2585599413646,0.3279,400,3000,0
2671.9065314767277,0.3284,400,3000,0
2674.5550816281043,0.3289,400,3000,0
2677.2042096419937,0.3294,400,3000,0
2679.853914767022,0.3299,400,3000,0
2682.504196253929,0.3304,400,3000,0
2685.155053355559,0.3309,400,3000,0
2687.8064853268534,0.3314,400,3000,0
2690.4584914248403,0.3319,400,3000,0
2693.1110709086265,0.3324,400,3000,0
2695.7642230393876,0.3329,400,3000,0
2698.4179470803597,0.3334,400,3000,0
2701.072242296831,0.3339,400,3000,0
2703.727107956131,0.3344,400,3000,0
2706.3825433276247,0.3349,400,3000,0
2709.0385476827028,0.3354,400,3000,0
2711.6951202947707,0.3359,400,3000,0
2714.352260439244,0.3364,400,3000,0
2717.009967393538,0.3369,400,3000,0
2719.6682404370567,0.3374,400,3000,0
2722.32707885119,0.3379,400,3000,0
2724.9864819193003,0.3384,400,3000,0
2727.6464489267164,0.3389,400,3000,0
2730.3069791607254,0.3394,400,3000,0
2732.968071910563,0.3399,400,3000,0
2735.6297264674063,0.3404,400,3000,0
2738.2919421243664,0.3409,400,3000,0
2740.954718176479,0.3414,400,3000,0
2743.6180539206975,0.3419,400,3000,0
2746.2819486558824,0.3424,400,3000,0
2748.9464016827965,0.3429,400,3000,0
2751.6114123040966,0.3434,400,3000,0
2754.276979824323,0.3439,400,3000,0
2756.943103549895,0.3444,400,3000,0
2759.6097827891,0.3449,400,3000,0
2762.2770168520888,0.3454,400,3000,0
2764.9448050508645,0.3459,400,3000,0
2767.6131466992783,0.3464,400,3000,0
2770.2820411130206,0.3469,400,3000,0
2772.9514876096123,0.3474,400,3000,0
2775.621485508397,0.3479,400,3000,0
2778.292034130537,0.3484,400,3000,0
2780.963132799002,0.3489,400,3000,0
2783.6347808385635,0.3494,400,3000,0
2786.306977575787,0.3499,400,3000,0
2788.979722339025,0.3504,400,3000,0
2791.65301445841,0.3509,400,3000,0
2794.326853265845,0.3514,400,3000,0
2797.0012380949997,0.3519,400,3000,0
2799.6761682813008,0.3524,400,3000,0
2802.351643161927,0.3529,400,3000,0
2805.0276620757986,0.3534,400,3000,0
2807.704224363575,0.3539,400,3000,0
2810.381329367643,0.3544,400,3000,0
2813.0589764321135,0.3549,400,3000,0
2815.7371649028123,0.3554,400,3000,0
2818.4158941272744,0.3559,400,3000,0
2821.0951634547364,0.3564,400,3000,0
2823.7749722361305,0.3569,400,3000,0
2826.4553198240774,0.3574,400,3000,0
2829.1362055728787,0.3579,400,3000,0
2831.8176288385116,0.3584,400,3000,0
2834.49958897862,0.3589,400,3000,0
2837.1820853525123,0.3594,400,3000,0
2839.865117321149,0.3599,400,3000,0
2842.54868424714,0.3604,400,3000,0
2845.232785494738,0.3609,400,3000,0
2847.9174204298292,0.3614,400,3000,0
2850.6025884199303,0.3619,400,3000,0
2853.28828883418,0.3624,400,3000,0
2855.9745210433334,0.3629,400,3000,0
2858.661284419754,0.3634,400,3000,0
2861.3485783374103,0.3639,400,3000,0
2864.036402171867,0.3644,400,3000,0
2866.7247553002803,0.3649,400,3000,0
2869.4136371013906,0.3654,400,3000,0
2872.1030469555153,0.3659,400,3000,0
2874.7929842445474,0.3664,400,3000,0
2877.483448351943,0.3669,400,3000,0
2880.1744386627192,0.3674,400,3000,0
2882.8659545634487,0.3679,400,3000,0
2885.5579954422487,0.3684,400,3000,0
2888.250560688781,0.3689,400,3000,0
2890.9436496942435,0.3694,400,3000,0
2893.6372618513615,0.3699,400,3000,0
2896.331396554388,0.3704,400,3000,0
2899.0260531990903,0.3709,400,3000,0
